0.0000149912,0.1428507181,0.0000149912,0.0000149912,0.0000149912,0.2856864450,0.1428507181,0.1428507181,0.1428507181,0.1428507181
0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.9997639158,0.0000262316,0.0000262316,0.0000262316
0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000
0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494
0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060
0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.3332517311,0.6664684899
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494
0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.5998950682,0.0000209864,0.3999370409,0.0000209864
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.4997902025
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438
0.1190471431,0.0000024988,0.0714292854,0.0714292854,0.0000024988,0.5476078623,0.0476203565,0.0000024988,0.0714292854,0.0714292854
0.1999930036,0.0000069964,0.0000069964,0.0000069964,0.0000069964,0.6666270202,0.0000069964,0.0000069964,0.1333310012,0.0000069964
0.0000095403,0.2727107939,0.1818103761,0.0909099582,0.0000095403,0.0000095403,0.0909099582,0.0909099582,0.0909099582,0.1818103761
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.4997902025,0.0000524494
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000116602,0.9998950584,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602
0.0000061734,0.8823046436,0.0000061734,0.1176459694,0.0000061734,0.0000061734,0.0000061734,0.0000061734,0.0000061734,0.0000061734
0.0000349724,0.9996852487,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724
0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025
0.0000209864,0.0000209864,0.0000209864,0.9998111228,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.0000209864
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555
0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060
0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000
0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.5454120475,0.0000095403,0.0000095403,0.0000095403,0.0000095403,0.2727107939,0.0000095403,0.0000095403,0.1818103761,0.0000095403
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.3999370409,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.5998950682,0.0000209864,0.0000209864,0.0000209864
0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0555581469,0.0555581469,0.0000058304,0.0000058304,0.0000058304,0.0000058304,0.0000058304,0.4999766783,0.3888720454,0.0000058304
0.0000104943,0.0000104943,0.0000104943,0.0000104943,0.0000104943,0.0000104943,0.1000000000,0.2999790114,0.5999475286,0.0000104943
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.2856864450,0.0000149912,0.0000149912,0.0000149912,0.1428507181,0.0000149912,0.4285221719,0.0000149912,0.1428507181,0.0000149912
0.0000104943,0.0000104943,0.0000104943,0.0000104943,0.7999265400,0.0000104943,0.0000104943,0.1999895057,0.0000104943,0.0000104943
0.0000149912,0.4285221719,0.0000149912,0.0000149912,0.1428507181,0.0000149912,0.0000149912,0.4285221719,0.0000149912,0.0000149912
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494
0.3636112118,0.0909099582,0.1818103761,0.1818103761,0.0909099582,0.0000095403,0.0000095403,0.0909099582,0.0000095403,0.0000095403
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000104943,0.0000104943,0.0000104943,0.0000104943,0.3999685172,0.0000104943,0.5999475286,0.0000104943,0.0000104943,0.0000104943
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.9998950584,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.0000116602
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.9996852487,0.0000349724,0.0000349724
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555
0.1515135132,0.1212114466,0.0000031803,0.0909093800,0.0303052469,0.0303052469,0.1818155797,0.1212114466,0.0606073135,0.2121176463
0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.4285221719,0.5713578988,0.0000149912,0.0000149912,0.0000149912
0.0000174892,0.6665675610,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.3332925251,0.0000174892,0.0000174892,0.0000174892
0.0000058304,0.3333197290,0.2777674126,0.0000058304,0.0000058304,0.1666627797,0.2222150961,0.0000058304,0.0000058304,0.0000058304
0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.1666550072,0.0000174892,0.0000174892,0.0000174892,0.4999300430,0.1666550072,0.0000174892,0.0000174892,0.1666550072,0.0000174892
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438
0.0000095403,0.2727107939,0.0000095403,0.0000095403,0.5454120475,0.0000095403,0.0000095403,0.0000095403,0.0909099582,0.0909099582
0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0000074961,0.3571235814,0.0000074961,0.0000074961,0.0000074961,0.5713932325,0.0000074961,0.0714307132,0.0000074961,0.0000074961
0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0306129880,0.0000010709,0.0612249051,0.0204090157,0.7346870803,0.0204090157,0.0204090157,0.0102050433,0.0306129880,0.0714288774
0.3333231299,0.0416692175,0.0000043729,0.0416692175,0.2499934407,0.0416692175,0.1249989068,0.0833340621,0.0000043729,0.0833340621
0.0000174892,0.9998425968,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892
0.0000069964,0.9999370321,0.0000069964,0.0000069964,0.0000069964,0.0000069964,0.0000069964,0.0000069964,0.0000069964,0.0000069964
0.0000149912,0.9998650796,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912
0.0000131175,0.0000131175,0.0000131175,0.0000131175,0.7499147362,0.2499803237,0.0000131175,0.0000131175,0.0000131175,0.0000131175
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438
0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.9997639158,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316
0.0000349724,0.3332517311,0.0000349724,0.0000349724,0.0000349724,0.6664684899,0.0000349724,0.0000349724,0.0000349724,0.0000349724
0.0714307132,0.0000074961,0.0714307132,0.0000074961,0.0000074961,0.0000074961,0.0000074961,0.4999700154,0.3571235814,0.0000074961
0.2499803237,0.0000131175,0.0000131175,0.2499803237,0.0000131175,0.0000131175,0.0000131175,0.2499803237,0.2499803237,0.0000131175
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438
0.0000055236,0.7894356006,0.1052628672,0.0000055236,0.0000055236,0.0526341954,0.0000055236,0.0000055236,0.0526341954,0.0000055236
0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.9996852487,0.0000349724,0.0000349724,0.0000349724
0.0000104943,0.6999370343,0.0000104943,0.0000104943,0.1999895057,0.1000000000,0.0000104943,0.0000104943,0.0000104943,0.0000104943
0.1999895057,0.0000104943,0.0000104943,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.2999790114,0.1000000000,0.0000104943
0.2499606526,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.7498294948,0.0000262316,0.0000262316,0.0000262316
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.4997902025,0.0000524494
0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.4998950737,0.0000262316,0.4998950737
0.0000052474,0.0000052474,0.0000052474,0.2499921289,0.3999842578,0.0500026237,0.1000000000,0.1999947526,0.0000052474,0.0000052474
0.0000131175,0.0000131175,0.0000131175,0.0000131175,0.0000131175,0.9998819424,0.0000131175,0.0000131175,0.0000131175,0.0000131175
0.0000116602,0.0000116602,0.0000116602,0.7776987477,0.0000116602,0.0000116602,0.0000116602,0.1111098155,0.0000116602,0.1111098155
0.0000262316,0.0000262316,0.2499606526,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.4998950737,0.2499606526,0.0000262316
0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0851067156,0.0851067156,0.1276589568,0.0000022330,0.0638305949,0.4042485251,0.0638305949,0.0000022330,0.1702111981,0.0000022330
0.0000033855,0.4193440270,0.3870870546,0.0000033855,0.0000033855,0.1935452200,0.0000033855,0.0000033855,0.0000033855,0.0000033855
0.0000209864,0.1999790136,0.0000209864,0.0000209864,0.0000209864,0.1999790136,0.0000209864,0.0000209864,0.5998950682,0.0000209864
0.0833347909,0.0000087454,0.0000087454,0.2499868819,0.0000087454,0.6666171095,0.0000087454,0.0000087454,0.0000087454,0.0000087454
0.0000038870,0.0370394844,0.0000038870,0.0000038870,0.0000038870,0.0000038870,0.0000038870,0.0740750818,0.0000038870,0.8888582246
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.9997639158,0.0000262316,0.0000262316,0.0000262316
0.1363619017,0.0000047704,0.0000047704,0.0000047704,0.8635999351,0.0000047704,0.0000047704,0.0000047704,0.0000047704,0.0000047704
0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025
0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.1999790136,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.0000209864,0.3999370409,0.1999790136,0.1999790136,0.0000209864
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000
0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.0000174892,0.9998425968
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.4997902025,0.0000524494,0.0000524494
0.0000524494,0.0000524494,0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.3332517311,0.0000349724,0.6664684899,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724
0.0000349724,0.0000349724,0.9996852487,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724
0.1999930036,0.0000069964,0.5333030155,0.0666689988,0.1999930036,0.0000069964,0.0000069964,0.0000069964,0.0000069964,0.0000069964
0.0000349724,0.0000349724,0.6664684899,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.3332517311,0.0000349724
0.0000524494,0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.0000149912,0.0000149912,0.0000149912,0.9998650796,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912,0.0000149912
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060
0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.0000087454,0.0833347909,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.1666608364,0.0000087454,0.7499431550
0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000
0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000,0.1000000000
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
0.0625012299,0.0000032797,0.1562481552,0.0000032797,0.0312522548,0.0000032797,0.0937502050,0.0000032797,0.6562317567,0.0000032797
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438
0.2222079709,0.0000116602,0.2222079709,0.0000116602,0.1111098155,0.0000116602,0.1111098155,0.1111098155,0.2222079709,0.0000116602
0.0000116602,0.0000116602,0.0000116602,0.0000116602,0.1111098155,0.0000116602,0.0000116602,0.0000116602,0.8887969031,0.0000116602
0.0833347909,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.9165952460,0.0000087454,0.0000087454
0.0000022330,0.0638305949,0.0000022330,0.0638305949,0.0000022330,0.0000022330,0.0000022330,0.0000022330,0.0000022330,0.8723231791
0.0000025598,0.1463402772,0.0000025598,0.1951195163,0.0000025598,0.0000025598,0.0000025598,0.0000025598,0.0000025598,0.6585222880
0.0000087454,0.0000087454,0.0000087454,0.4999650185,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.0000087454,0.4999650185
0.4998950737,0.0000262316,0.0000262316,0.0000262316,0.4998950737,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316
0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.4997902025,0.0000524494,0.0000524494
0.4997902025,0.4997902025,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.9995279555,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494,0.0000524494
0.9996852487,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724,0.0000349724
0.0000262316,0.0000262316,0.4998950737,0.4998950737,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316,0.0000262316
0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.0001048438,0.9990564060,0.0001048438,0.0001048438
